Id,favorite_count,party,retweet_count,text
139,11392.0,erc,2221.0,"Avui és una Diada de #SantJordi diferent, la primera que passo lluny de casa. Gaudiu d’aquest dia ple de llibres i amor. La cultura ens farà lliures. Bon Sant Jordi!"
140,8181.0,erc,5234.0,"Haurem de demanar un aclariment al @marianorajoy perquè no ha dit res sobre el diàleg i les propostes de mediació! 
Diria que per les amenaces que profereix, pinten bastos..."
141,131.0,ppc,78.0,Muy recomendable de leer para entender un poquito más lo que ocurre en Cataluña y especialmente la situación de relato social que debemos aguantar aquellos que no somos independentistas. @lavanguardia avanguardia 
142,378.0,ppc,172.0,Menos República Catalana y más dedicación para hacer vuestro trabajo de policías bien. 
143,3177.0,cs,1551.0,"Un grupo de intolerantes intentó sabotear las Tertulies d’Estiu esta tarde, pero los asistentes frenaron el amago de los totalitarios. No permitiremos que la intolerancia se imponga. Seguiremos defendiendo la libertad y la igualdad en todos los rincones de España #NoNosCallarán "
144,2.0,psc,2.0,Aquesta tarda a @bcn_hg debatem sobre les retallades del pressupost municipal i de com pot afectar a les inversions socials previstes als barris 
145,868.0,comuns,214.0,"Feliç any nou i per un 2018 de fraternitat, igualtat i llibertat i pel dret absolutament inalienable a la felicitat de totes i tots"
146,2090.0,jxcat,842.0,Una agressió intolerable. Tot el meu suport i solidaritat @teresa_artigas . Prendrem mesures urgents. La llibertat és de tots i per a tots. 
147,2660.0,comuns,1587.0,"“El 1er músico q entrará en prisión condenado únicamente por la letra de sus canciones”
Cuando los tribunales son crueles y arbitrarios, pueden mantener el poder, pero pierden la autoridad y el prestigio.
 
#LibertadDeExpresion 
#freevaltonyc 
#demàpotssertu "
148,2930.0,jxcat,1378.0,"Els ambaixadors espanyols -el sou dels quals paguem en gran part els catalans- sempre vetllant per nosaltres. Gràcies alcalde @JeanMarcPUJOL per la vostra acollida. La medalla de Perpinyà llueix al Palau de la Generalitat, al costat d’un exemplar de les Constitucions Catalanes. "
149,708.0,cs,354.0,"Entrevista a la que podría ser la nueva alcaldesa de Madrid, @begonavillacis: 

“Seguimos teniendo muchas opciones de Gobierno en Madrid, el escenario va a ser propicio pero no nos van a regalar nada y va a haber que currárselo mucho.” 

"
150,13.0,psc,11.0,"Bon dia i bona notícia! Barcelona ha de captar talent i activitat econòmica per a generar ocupació de qualitat. Glòries i el 22@, pol tecnològic de la ciutat  👇🏼"
151,66.0,jxcat,28.0,Opinión | Por qué la revolución sandinista se fue al traste; por Sergio Ramírez  via @elpais_inter
152,211.0,cs,120.0,"Mañana empieza el Campus Nacional de @jovenesCs, en #Alicante. Talento, capacidad de trabajo, aprendizaje, compromiso y futuro, esa es la España que viene. Estaré con vosotros el sábado, nos vemos 🍊😉. "
153,915.0,cs,451.0,"🎥 Es muy sencillo, sr. Sánchez: no se puede gobernar España de la mano de quienes quieren liquidar España. Rectifique y vuelva al consenso constitucionalista para garantizar los derechos de todos los ciudadanos. #RiveraEsVerano "
154,888.0,cs,470.0,Magnífica intervención de @Lroldansu en el Senado ante la Ministra Batet. Sánchez y su Gobierno dejan desprotegidos a millones de catalanes ante los abusos del Govern separatista. Dejen de mirar para otro lado por mantenerse unos meses más en Moncloa 👇 
155,4.0,ppc,9.0,"Mas diu que ha calgut ""corregir el resultat de les urnes"", bolivarià en estat pur! #AdéuMas"
156,3283.0,cs,2528.0,"El fundamentalismo nacionalista empieza a dar miedo: avisos a diario por megafonía en Vic para recordar a los ciudadanos que no se desvíen del dogma, que el objetivo es liquidar España. Una nueva muestra de la invasión separatista del espacio público en la Cataluña de Torra. "
157,439.0,cs,134.0,Alba es la primera futbolista transgénero de nuestro país y hoy ha cumplido su sueño por todo lo grande: ¡debutando en Las Rozas CF con gol incluido! Todo un ejemplo de lucha y superación. 
158,1516.0,comuns,906.0,"España necesita un Gobierno que gobierne y que resuelva los problemas reales de los españoles y la españolas que llevan más de siete años bajo el PP, con el apoyo de C’s, como consecuencia de la negativa a hacer una moción de censura esperando a no se sabe qué "
159,74.0,comuns,64.0,"Com tancar les ferides d'una ciutat que ha aconseguit el soterrament de les vies després d'anys de reivindicació. Article de @lauramir77 una gran alcaldessa d'una ciutat que mai ha deixat de lluitar

"
160,780.0,cs,389.0,El resultado de poner a las personas en el centro de las políticas públicas. Dos exigencias de Cs serán realidad a partir del martes: una semana más de permiso de paternidad para la conciliación de las familias y una justa bajada del IVA del cine. 
161,37108.0,jxcat,17124.0,"Que tothom ho tingui clar: no claudicaré, no renunciaré, no em retiraré davant l'actuació il·legítima dels qui han perdut a les urnes ni davant de l'arbitrarietat dels qui estan disposats a pagar el preu d'abandonar l'estat de dret i la justícia per ""la unitat de la pàtria"". "
162,7694.0,erc,2946.0,"En aquesta nit de Nadal tan trista pels companys empresonats i llurs famílies, cal recordar  els dirigents polítics catalans q han manifestat indiferència o fins i tot satisfacció pel seu empresonament. Han enterrat la solidaritat i res mai no serà igual."
163,3.0,ppc,3.0,"Con vulguis, aleshores és 39,3% una desviació de 13 mil milions sobre el teu 80%, total rés! @PPCatalunya "
164,8.0,ppc,5.0,"Si ho hagués dit jo, o algú del @PPCatalunya ens haurien dit de tot. Però així és, suau, però així: 
"
165,171.0,comuns,127.0,"Yo también he firmado, Noura necesita que no miremos hacia otro lado. Su vida y la libertad de las mujeres está en juego "
166,8446.0,jxcat,4253.0,"Afegeix-hi els qui col·loquen dispositius il·legals sota els cotxes de la gent i tindrem la foto completa. Es creuen impunes, però els arribarà el moment de respondre davant la justícia. L'europea, naturalment. "
167,4611.0,erc,1452.0,"Qui cregui que és important derrotar Ciudadanos, q voti @Esquerra_ERC 
Les enquestes canten!"
168,1.0,ppc,4.0,"Reconec que avui no estava preparat per una jugada tant bruta! 
Crèia que encara quedava una mica de dignitat. "
169,25.0,ppc,20.0,Manífica vetllada amb els amics del @ppcastelldefels fi de temporada del #clublagaviota. @PPCatalunya @PPBarcelona_ @manureyeslopez 
170,1275.0,cs,679.0,"Si fuera por @CiutadansCs, un supremacista como Soler que insulta a todos los que han nacido en otras partes de España y a más de la mitad de catalanes, no se forraría con contratos millonarios de su productora con TV3 a costa del dinero de todos los ciudadanos . "
171,558.0,comuns,100.0,"Se fue la gran María Dolores Pradera. Allí donde estés, “el tiempo que te quede libre, si te es posible...” no pares nunca de cantar. Muchas seguiremos amando escuchándote"
172,5097.0,jxcat,1889.0,"Ja fa 4 mesos que @jorditurull, @joseprull, @raulromeva, @ForcadellCarme i @dolorsbassac van ser empresonats per un estat venjatiu que ha vist com a Europa ningú no li dóna la raó. Exigim la llibertat de tots els presos polítics i el retorn dels exiliats!
#FreeTothom"
173,4694.0,jxcat,1564.0,Com a President de Catalunya vull expressar la meva meva més cordial felicitació al poble d’Estònia en el Dia de la Restauració de la Independència. La vostra llarga lluita per una república sobirana segueix sent una font d’inspiració imprescindible per al poble català 
174,1714.0,erc,429.0,"Grups @Esquerra_ERC Congrés i Senat dimarts 11-S no serem al ple. Serem a BCN manifestant-nos en la Diada Nacional x la llibertat presos/es polítics i represaliats, pel retorn dels exiliats i x la República. I instem als demòcrates a exercir, tots junts, la solidaritat al carrer"
175,72.0,psc,51.0,"“El descontrol del gobierno de Colau acabará, directa o indirectamente, afectando a los ciudadanos de Barcelona en forma de recortes. No más posverdades, por favor.”

 "
176,30.0,ppc,14.0,"Quan algú salta al precipici, és dificil deixar en suspens el salt!! @PPCatalunya"
177,23.0,psc,15.0,"Avui és el #DiaDeLaFamilia. I per això ho celebrem desde la diversitat, de tot tipus de família. La millor expressió d’una societat oberta, plural i tolerant. Perquè l’amor té moltes formes. Estima com vulguis! 👭👫👬👨‍👩‍👧👨‍👩‍👦‍👦👨‍👨‍👦‍👦👩‍👩‍👧‍👧👨‍👦👩‍👦 "
178,0.0,ppc,1.0,Al Museu del ferrocarril de#VnG on Foment invertirà 2 milions € per la reforma. Signa Julio Gomez Pomar 
179,28.0,psc,28.0,"La Generalitat se ausenta de nuevo del Consejo de Política Fiscal, Pere Ríos  via @el_pais"
180,412.0,ppc,249.0,"O el gobierno de @sanchezcastejon le para los pies a @QuimTorraiPla  y compañía o en Cataluña acabaremos muy mal. Ojalá me equivoque, pero al tiempo.  "
181,1081.0,erc,551.0,"(I) És el @parlament_cat qui escull el @govern de Catalunya. 
És el poble de #Catalunya qui elegeix el Parlament. 

De primer de #Democràcia"
182,7.0,ppc,6.0,"Mentre Iceta s'alinea amb Turull i s'ofereix, Domenech l'avança per l'independentisme."
183,3044.0,jxcat,1655.0,"Que el mateix ministre d’Exteriors de l’Estat espanyol prescindeixi de la separació de poders diu molt del Ministre i de l’Estat. De fet, ho diu tot. Per això precisament a Europa guanyarem. "
184,134.0,comuns,40.0,"Cada #TrobadesAlcaldessa són una experiència enriquidora q es caracteritza per un veïnat compromès que estima el seu barri i la seva ciutat. Moltes gràcies #Vallcarca, barri popular q s’ha guanyat a pols i amb consens la seva reforma "
185,8396.0,jxcat,2745.0,"Vuit mesos empresonats, estimats @quimforn i @junqueras, no han pogut esborrar el camí que hem fet plegats per servir els anhels del poble català. La llibertat és l'element bàsic de la democràcia. No ens cansarem de lluitar per guanyar la llibertat definitiva. Una forta abraçada!"
186,142.0,comuns,99.0,Molt orgullós i honorat de tenir gent comuna d'arreu del país a la nostra llista. També referents dels barris de Barcelona. Del barri al Parlament! #FelizFinde 
187,195.0,erc,236.0,"Sempre ens deien que sense violència tot era possible. I ara resulta que no digereixen ni el mínim: la democràcia! 
#totsambforcadell"
188,5781.0,cs,4042.0,"Mark Serra, conocido tuitero y  activista independentista me llama “carcelera” y quiere “ELIMINARME”. Supongo que piensa lo mismo de las personas que me votan. Así estamos... "
189,17.0,ppc,11.0,Tirar votos a la basura es votar a @Albert_Rivera para que luego vote a @sanchezcastejon aunque @marianorajoy fuera más votado!
190,10.0,psc,2.0,"El problema del ‘demos’: cómo afrontar problemas intratables, Daniel Innerarity  "
191,11.0,ppc,5.0,"Després de conèixer el contingut de les declaracions al Tribunal Suprem, ja podem afirmar que al @parlament_cat els constitucionalistes som majoria absoluta!!!
@PPCatalunya"
192,770.0,erc,237.0,"Dimecres dia  20 @Esquerra_ERC interpel.larà el govern espanyol sobre la situació política a Catalunya, la qual cosa comportarà que el Congrés del Diputats hagi de pronunciar-se sobre el diàleg sense condicions ni renúncies entre governs i sobre els presos/es."
193,4241.0,comuns,864.0,"Una diada més,BCN, ciutat plural i oberta, s’omple d reivindicació, fraternitat i diversitat. Enguany però, amb la trista absència d qui es troba a la presó per la judicialització d’un conflicte que és polític. Per una diada q tothom pugui celebrar al carrer lliurement #Diada2018"
194,68.0,erc,127.0,"L'estat es manté anclat en un dels bàndols, menystenint la justícia i les víctimes. Memòria és dignitat. "
195,0.0,ppc,3.0,Google y twitter con @fruizanton y @PepeAyalaSpain en la #Escueladeverano2015 del @PPopular @PPCatalunya
196,96.0,psc,68.0,"Sánchez: dialogar con Cataluña 'no es ceder', sino buscar una solución 'ni fácil ni rápida', Juanma Romero en @elconfidencial "
197,609.0,ppc,435.0,Esta imagen de Barcelona en puertas de Semana Santa es la mejor noticia para aquellos que quieren arruinar el turismo nacional de la capital de Cataluña. 
198,67.0,ppc,43.0,"Gracias. Quien -por decisiones ideológicas- no es sensible con los que más lo necesitan, no puede representarse ni a ella misma. "
199,3168.0,jxcat,2010.0,A Catalunya hi ha desenes d'exemples d'exaltats unionistes assetjant persones que llueixen llaços grocs o porten peces de roba groga. En aquesta notícia veureu un energumen atacant una dona per portar una samarreta amb la bandera de Puerto Rico als EUA i és notícia viral. 
200,3031.0,cs,1438.0,"🎥 ¡Salgan de la burbuja del procés! Cuando pueden hablar de todo solo hablan del monotema. Ni quieren ni pueden defender a todos los catalanes. Defendernos a todos sería hablar de financiación, servicios públicos, dependencia o Rodalies. Aquí mi intervención en el Parlament 👇🏻 "
201,1616.0,comuns,598.0,"Benvolgut President no li demano q renunciï a la seva posició independentista, sino a la via unilateral q rebutja més de la meitat dels catalans i q no ha fet avançar Catalunya. Tb espero q exerceixi les competencies q té en habitatge o bressol i reverteixi retallades. Abraçades "
202,192.0,ppc,108.0,Debemos felicitarnos por el cambio de opinión de @CiudadanosCs. En octubre estaba en contra y ahora a favor. 
203,749.0,comuns,281.0,"Et trobarem molt a faltar, estimat Josep Fontana. Historiador, mestre, pensador lúcid, home compromès i generós. Un home bo. La medalla d’or que Barcelona li havia d’entregar ara al setembre, serà un acte de sentit i merescut homenatge. Que la terra et sigui lleu, company "
204,80.0,ppc,33.0,Compartiendo la celebración del Día de #Andalucía con los amigos de las entidades andaluzas de #Badalona. ¡Muy agradecido por tanto cariño! 👌👌 
205,154.0,erc,67.0,Recomano la lectura de la ponència d @Esquerra_ERC aprovada en la darrera Conferència Nacional celebrada l’1 de juliol d’enguany. Penjada al web del partit. Es bo llegir els materials teòrics de tothom.
206,7348.0,jxcat,5945.0,"📑 'Tuiteja... si t'atreveixes': 

@amnesty denuncia l'ús d'enaltiment del terrorisme a Espanya per reprimir la llibertat d'expressió i adverteix que és una amenaça pels drets humans fonamentals 

#FreePoliticalPrisoners 🎗

"
